ScientistName#preparation#date#components#login#password
Балькина Анна Игоревна#Золекс#1744-10-09#Chemical_33 Chemical_16 Chemical_77#Балькина_АИ#875qzIZMmh
Пудонин Виталий Данилович#Енап#0958-06-13#Chemical_4 Chemical_4 Chemical_92#Пудонин_ВД#0K5XQeJE6c
Самрова Елизавета Евгеньевна#Сертралин#0992-02-25#Chemical_78 Chemical_50 Chemical_12#Самрова_ЕЕ#kW06wn44EY
Близнюкова Ирина Эдуардовна#Метформин#1034-08-26#Chemical_51 Chemical_60 Chemical_94#Близнюкова_ИЭ#TNmAxNK331
Мышлин Альберт Иванович#Амоксиклав#1497-03-02#Chemical_100 Chemical_2 Chemical_83#Мышлин_АИ#9skKuCTCaQ
Столинская Дарья Викторовна#Алпразолам#1743-11-06#Chemical_75 Chemical_70 Chemical_49#Столинская_ДВ#RwAM7P6rov
Горбецкий Альберт Павлович#Ёжик#0968-10-24#Chemical_79 Chemical_33 Chemical_90#Горбецкий_АП#C6QkeRt7j2
Личутина Екатерина Богдановна#Женьшень#1042-06-18#Chemical_39 Chemical_62 Chemical_89#Личутина_ЕБ#2wf5Qh4uEM
Двизов Ярослав Данилович#Амоксиклав#1339-01-01#Chemical_13 Chemical_46 Chemical_26#Двизов_ЯД#9v5e7yxmbO
Шишулина Анастасия Дмитриевна#Мелоксикам#2001-07-13#Chemical_41 Chemical_68 Chemical_71#Шишулина_АД#84mPZxM0BE
Андрюшина Дарья Кирилловна#Кладрибин#1293-10-04#Chemical_92 Chemical_54 Chemical_82#Андрюшина_ДК#ovZj1IPMRF
Оршин Антон Аркадиевич#Амитриптилин#1529-08-08#Chemical_91 Chemical_3 Chemical_39#Оршин_АА#43cimigQzy
Шляпников Иван Максимович#Оксикодон#1128-07-09#Chemical_61 Chemical_27 Chemical_97#Шляпников_ИМ#YARV7lIuHc
Самарков Вадим Андреевич#Железа препараты#0956-08-14#Chemical_42 Chemical_30 Chemical_66#Самарков_ВА#kJE3E7qxY1
Колужина Виктория Богдановна#Виагра#1683-10-21#Chemical_7 Chemical_14 Chemical_66#Колужина_ВБ#o9u9zrCCXi
Баласанов Георгий Данилович#Бетаметазон#1843-03-13#Chemical_45 Chemical_89 Chemical_70#Баласанов_ГД#SwyO3A9Pp1
Самолюбов Герасим Вадимович#Бактрим#1297-09-04#Chemical_44 Chemical_21 Chemical_5#Самолюбов_ГВ#VEAK6TPrVM
Любиров Тарас Яковлевич#Бетаин#1848-08-18#Chemical_81 Chemical_15 Chemical_67#Любиров_ТЯ#MsfO1mGR57
Кочеляева Александра Игоревна#Лоразепам#0989-06-20#Chemical_89 Chemical_40 Chemical_79#Кочеляева_АИ#tDbpITW5wf
Плантюрина Алёна Аркадьевна#Индометацин#1915-06-14#Chemical_64 Chemical_99 Chemical_46#Плантюрина_АА#X88HuU4oWh
Мамаикина Лиза Леонидовна#Ретардин#1463-01-27#Chemical_31 Chemical_58 Chemical_82#Мамаикина_ЛЛ#klKRbEgi7a
Собина Галина Ивановна#Дектанол#1299-01-25#Chemical_87 Chemical_6 Chemical_84#Собина_ГИ#6jni9I7wnb
Антогина Лариса Евгеньевна#Железа препараты#1991-01-07#Chemical_86 Chemical_24 Chemical_78#Антогина_ЛЕ#VXEw0gMta0
Бандалетов Илья Викторович#Дикарбазин#1977-02-07#Chemical_86 Chemical_12 Chemical_48#Бандалетов_ИВ#9PPN5BeU4g
Жарченков Николай Евгеньевич#Зинорам#1191-04-27#Chemical_49 Chemical_10 Chemical_23#Жарченков_НЕ#xOX7SC2ztD
Семушин Эдуард Кириллович#Валацикловир#1178-02-21#Chemical_51 Chemical_23 Chemical_78#Семушин_ЭК#qz5PDgPEi9
Курузаева Анна Алексеевна#Глюкозамин#1860-08-28#Chemical_43 Chemical_89 Chemical_72#Курузаева_АА#b9ujCUK3yU
Худеньких Вадим Максимович#Амоксициллин#1986-02-21#Chemical_15 Chemical_41 Chemical_84#Худеньких_ВМ#o0ca46KOyd
Щучина Галина Эдуардовна#Дексаметазон#1181-07-23#Chemical_37 Chemical_89 Chemical_64#Щучина_ГЭ#Vzk8GXVd3j
Чарышкин Игорь Денисович#Рамиприл#1092-10-21#Chemical_41 Chemical_65 Chemical_60#Чарышкин_ИД#nmN7eOdn0C
Желнеронов Георгий Тимофеевич#Аллопуринол#1955-12-21#Chemical_96 Chemical_44 Chemical_73#Желнеронов_ГТ#dZ0xvU6zQd
Тенлев Федор Игоревич#Омега-3 кислоты#1389-01-20#Chemical_60 Chemical_79 Chemical_80#Тенлев_ФИ#xYgJ95E1QZ
Дохин Борис Антонович#Левотироксин#1765-05-21#Chemical_86 Chemical_69 Chemical_98#Дохин_БА#C5OuxLbogo
Аляудинова Яна Аркадьевна#Дуодарт#0926-11-12#Chemical_81 Chemical_28 Chemical_46#Аляудинова_ЯА#G5I3Ooyul8
Вотова Лариса Олеговна#Линезолид#1245-11-26#Chemical_82 Chemical_82 Chemical_78#Вотова_ЛО#RmdRn3Sha5
Рыжекова Алиса Богдановна#Сетирозин#1531-11-26#Chemical_2 Chemical_6 Chemical_37#Рыжекова_АБ#fDh6dwoTHJ
Муренкаева Елизавета Аркадьевна#Омега-3 кислоты#0912-07-22#Chemical_81 Chemical_59 Chemical_73#Муренкаева_ЕА#ClI4RRx5Va
Мокрышева Зинаида Вадимовна#Бетаметазон#1935-10-15#Chemical_36 Chemical_91 Chemical_93#Мокрышева_ЗВ#CWnM60ci7k
Дащинский Ярослав Данилович#Мидокалм#1198-09-04#Chemical_66 Chemical_33 Chemical_93#Дащинский_ЯД#i8geJZxe1g
Полванова Клавдия Олеговна#Спазмалгон#1544-04-05#Chemical_73 Chemical_90 Chemical_64#Полванова_КО#qrCpG1EyTe
Мираков Михаил Алексиевич#Росувастатин#1424-02-15#Chemical_45 Chemical_6 Chemical_78#Мираков_МА#4yLmMTexyW
Коненкина Софья Леонидовна#Дектанол#1878-10-03#Chemical_24 Chemical_45 Chemical_72#Коненкина_СЛ#3yiQZbxXgG
Лисанский Илья Максимович#Индометацин#1653-09-17#Chemical_42 Chemical_85 Chemical_96#Лисанский_ИМ#SY7Tr5mKYs
Домашников Яков Юрьевич#Ингавирин#1222-03-06#Chemical_52 Chemical_85 Chemical_87#Домашников_ЯЮ#LKf9Ycdq7l
Трошнин Павел Денисович#Парацетамол#1410-10-14#Chemical_75 Chemical_4 Chemical_52#Трошнин_ПД#P6OsLTsqDE
Акимочкина Александра Аркадьевна#Ниссан#1755-10-23#Chemical_13 Chemical_37 Chemical_50#Акимочкина_АА#G8KcqkWZpl
Бушина Софья Олеговна#Глюкозамин#1262-08-12#Chemical_62 Chemical_31 Chemical_84#Бушина_СО#u3jMecxAEU
Коптикова Раиса Вадимовна#Небиволол#1613-07-27#Chemical_54 Chemical_59 Chemical_29#Коптикова_РВ#ZqgN63wQQU
Матюшова Надежда Василевна#Сульфасалазин#1362-08-01#Chemical_95 Chemical_17 Chemical_93#Матюшова_НВ#8l4hb8wHuu
Яйцев Григорий Петрович#Алпразолам#1829-04-02#Chemical_100 Chemical_29 Chemical_69#Яйцев_ГП#X03TNgRdeW
Пырькова Алина Викторовна#Вальтрекс#1704-12-07#Chemical_36 Chemical_68 Chemical_52#Пырькова_АВ#qazlYQkH0m
Епанчина Клавдия Борисовна#Кладрибин#1451-07-16#Chemical_28 Chemical_71 Chemical_67#Епанчина_КБ#A2oW5P4Aru
Михеюшкин Яков Игоревич#Тикалиптин#0905-03-24#Chemical_72 Chemical_18 Chemical_7#Михеюшкин_ЯИ#uhreueLT2A
Гнуздев Евгений Яковлевич#Золедроновая кислота#2002-09-15#Chemical_27 Chemical_15 Chemical_14#Гнуздев_ЕЯ#2Jg78k1JQF
Мятченкова Евгения Сергеевна#Омепразол#1273-04-07#Chemical_23 Chemical_29 Chemical_48#Мятченкова_ЕС#pl2KOQZEIL
Оруджалиев Герасим Данилович#Рамиприл#0916-05-19#Chemical_33 Chemical_36 Chemical_98#Оруджалиев_ГД#M4thw9S0iv
Зыбинов Борис Тимофеевич#Парацетамол#1184-05-26#Chemical_41 Chemical_15 Chemical_54#Зыбинов_БТ#7af6UUe1Y3
Лужинская Евгения Евгеньевна#Росувастатин#1217-08-04#Chemical_28 Chemical_3 Chemical_32#Лужинская_ЕЕ#gdxGS9RDnD
Типтева София Богдановна#Омепразол#1056-08-24#Chemical_28 Chemical_97 Chemical_54#Типтева_СБ#PeqL4wE1Dt
Маслеева Ольга Петровна#Пропанолол#1624-06-15#Chemical_63 Chemical_10 Chemical_59#Маслеева_ОП#zVp30IhEBk
Чумакаев Денис Юриевич#Сульфасалазин#1852-09-27#Chemical_75 Chemical_27 Chemical_11#Чумакаев_ДЮ#M0vMIo5VAq
Микрюков Аркадий Антонович#Урсофальк#1797-03-12#Chemical_92 Chemical_86 Chemical_95#Микрюков_АА#SU9mkOqBdR
Пигунова Елизавета Федоровна#Триптаны#1546-12-10#Chemical_14 Chemical_68 Chemical_42#Пигунова_ЕФ#faxsV2xPcc
Ящикова Елизавета Максимовна#Бензоилпероксид#1887-05-26#Chemical_5 Chemical_18 Chemical_3#Ящикова_ЕМ#319RCUHDAt
Аиненков Роман Леонидович#Мелатонин#1625-10-28#Chemical_77 Chemical_76 Chemical_24#Аиненков_РЛ#BRx7KzvtPB
Даданина Ксения Максимовна#Енап#0984-11-05#Chemical_4 Chemical_7 Chemical_89#Даданина_КМ#n4EWdyxgz8
Вазильева Марина Яковлевна#Валацикловир#1000-10-15#Chemical_31 Chemical_53 Chemical_1#Вазильева_МЯ#zIM321D3u5
Колокатов Владислав Вадимович#Лоразепам#1731-01-12#Chemical_63 Chemical_47 Chemical_21#Колокатов_ВВ#veaijz4Rlg
Мадаминова Валерия Валерьевна#Транексамовая кислота#1219-09-11#Chemical_8 Chemical_80 Chemical_62#Мадаминова_ВВ#QVGhAy7PVk
Ловгинская Оксана Богдановна#Итрафунгол#1517-02-21#Chemical_94 Chemical_29 Chemical_18#Ловгинская_ОБ#3IkERBJhPf
Копнин Роман Юрьевич#Протоник#1148-05-10#Chemical_30 Chemical_53 Chemical_37#Копнин_РЮ#APxRsXp2vx
Бызин Александр Олегович#Тикалиптин#0953-10-01#Chemical_93 Chemical_26 Chemical_28#Бызин_АО#q7y9riDtiV
Валяскина Раиса Леонидовна#Агонал#1355-01-24#Chemical_67 Chemical_61 Chemical_3#Валяскина_РЛ#rze02NIs9M
Щекина Евгения Федоровна#Азитромицин#1555-01-19#Chemical_76 Chemical_69 Chemical_76#Щекина_ЕФ#6Odb7OpA9y
Лучшев Федор Алексеевич#Омега-3 кислоты#1231-01-14#Chemical_58 Chemical_87 Chemical_97#Лучшев_ФА#1pMD1nF9Kd
Хубежев Никита Борисович#Небиволол#1175-06-13#Chemical_16 Chemical_71 Chemical_7#Хубежев_НБ#Y2uO6s2tuk
Агакишиев Степан Алексеевич#Мифепристон#1911-06-06#Chemical_54 Chemical_89 Chemical_44#Агакишиев_СА#UnSu4iUJaD
Сгонников Михаил Кириллович#Ингавирин#1463-01-04#Chemical_67 Chemical_21 Chemical_35#Сгонников_МК#3uXuan8Uy4
Гермоченов Аркадий Леонидович#Кетопрофен#1948-11-11#Chemical_74 Chemical_47 Chemical_87#Гермоченов_АЛ#6g1hQpMELw
Анисинкова Катерина Аркадьевна#Золаир#1414-12-11#Chemical_95 Chemical_7 Chemical_50#Анисинкова_КА#ruGnGat7cY
Тормасова Клавдия Дмитриевна#Омепразол#1559-05-19#Chemical_43 Chemical_18 Chemical_54#Тормасова_КД#8rYXT6G9oz
Беклев Семён Яковлевич#Золедроновая кислота#1022-11-17#Chemical_54 Chemical_97 Chemical_80#Беклев_СЯ#D0ahFKpNv3
Лузинов Вадим Михаилович#Дектанол#1537-12-04#Chemical_16 Chemical_83 Chemical_46#Лузинов_ВМ#m60LxpDwDf
Мизельков Дмитрий Викторович#Виагра#1414-09-17#Chemical_29 Chemical_76 Chemical_67#Мизельков_ДВ#6qwA6LOcRS
Роговский Вадим Алексиевич#Иммунивит#1813-09-12#Chemical_99 Chemical_11 Chemical_30#Роговский_ВА#WCaphHu9de
Затолопин Семён Олегович#Жасмин#1988-08-23#Chemical_86 Chemical_34 Chemical_26#Затолопин_СО#yZyl5wwNuZ
Кущенкова Алиса Михайловна#Бисопролол#1176-03-21#Chemical_77 Chemical_92 Chemical_31#Кущенкова_АМ#fYDW9d7pu8
Хвощинская Катерина Федоровна#Золаир#0984-06-19#Chemical_8 Chemical_80 Chemical_30#Хвощинская_КФ#Ao2Hd8Lh6P
Шадыкина Кристина Яковлевна#Габапентин#1115-03-22#Chemical_18 Chemical_15 Chemical_92#Шадыкина_КЯ#e9Ga3mOctx
Полхова Лариса Богдановна#Диклофенак#1391-04-27#Chemical_99 Chemical_70 Chemical_85#Полхова_ЛБ#aQeL87x8FR
Капланская Кристина Дмитриевна#Золекс#1616-09-13#Chemical_79 Chemical_52 Chemical_79#Капланская_КД#dcFbyUJYm1
Чушева Лиза Кирилловна#Кетопрофен#1839-02-24#Chemical_6 Chemical_55 Chemical_56#Чушева_ЛК#eJwBODgAP1
Ахмярова Вероника Михайловна#Виагра#1363-05-21#Chemical_26 Chemical_28 Chemical_42#Ахмярова_ВМ#741aVV4EQO
Ксынкин Кирилл Олегович#Евалар солгар мультивитамини#1915-03-18#Chemical_16 Chemical_27 Chemical_70#Ксынкин_КО#g20SHhdwZX
Лантюгов Анатолий Адамович#Левофлоксацин#1760-06-01#Chemical_21 Chemical_72 Chemical_4#Лантюгов_АА#JKpIN0QAIB
Бложкина Анна Ивановна#Норматен#1557-07-05#Chemical_51 Chemical_67 Chemical_53#Бложкина_АИ#GpkUdb5J2n
Гейдаров Артур Викторович#Бензоилпероксид#1251-01-09#Chemical_71 Chemical_94 Chemical_67#Гейдаров_АВ#owDx1rvRJB
Челинцев Александр Максимович#Алпразолам#1971-11-07#Chemical_52 Chemical_53 Chemical_81#Челинцев_АМ#EvTsjWgTc0
Горшенин Анатолий Фёдорович#Нимесулид#1976-01-19#Chemical_7 Chemical_38 Chemical_13#Горшенин_АФ#p5WEi4BmzV
Гомбожапов Андрей Юриевич#Пентоксифиллин#1060-03-13#Chemical_82 Chemical_78 Chemical_67#Гомбожапов_АЮ#gt78U72mrT
Беларова Вероника Михайловна#Бензоилпероксид#0979-04-08#Chemical_86 Chemical_62 Chemical_41#Беларова_ВМ#qxsGQ5Yk6O
Шестимиров Михаил Фёдорович#Железа препараты#1887-03-13#Chemical_87 Chemical_67 Chemical_20#Шестимиров_МФ#RQcxUKVb3Y
Масульская Инна Максимовна#Оланзапин#1286-04-02#Chemical_18 Chemical_9 Chemical_77#Масульская_ИМ#YcSCfoN7iq
Сергушова Ева Викторовна#Железа препараты#1858-03-15#Chemical_30 Chemical_69 Chemical_24#Сергушова_ЕВ#PT7nXi31eK
Свецкая Наталья Ивановна#Диклофенак#1296-10-17#Chemical_63 Chemical_31 Chemical_40#Свецкая_НИ#oSS1bDi65W
Пудинова Мария Андреевна#Сетирозин#0961-06-17#Chemical_26 Chemical_95 Chemical_60#Пудинова_МА#VIxeLD7HbD
Тихнова Ольга Богдановна#Глюкозамин#1124-07-15#Chemical_86 Chemical_62 Chemical_81#Тихнова_ОБ#D4kRTVretJ
Кофтерова Алёна Никитична#Левотироксин#1268-01-22#Chemical_99 Chemical_59 Chemical_84#Кофтерова_АН#TODsO055EF
Модоров Яков Фёдорович#Агонал#1157-01-26#Chemical_43 Chemical_32 Chemical_25#Модоров_ЯФ#9PJFFD4FzG
